ra,dec,source_id,catalog_mag
65.4849580928436,57.02356895147390,276951590179775360,16.684099
65.4153606536127,57.025934032705,276950353229199872,15.0244
68.3501490881151,57.02601862563750,278252552946879616,16.9764
31.3817915206115,57.8288838850009,505234152845004672,16.504299
31.4878721000258,57.0318848658383,505129767957737088,16.001801
34.54625434540330,57.8398263079438,458685159848885888,16.805901000000000
35.34347512728170,57.0289624088385,458358570535281920,16.6513
38.0533735960388,57.813951622828,458080875132883456,16.887699000000000
40.948263740106,56.4059218233302,454753787303632640,16.6056
44.7525485498666,57.019993601543200,459916166192646656,16.421499
45.191369158536,57.8349991851734,461072508828461824,15.7298
45.5407991500126,57.8278513341127,461091406684542400,16.931499
46.1114200432898,57.008688231834400,460226018012428416,16.9708
48.25532304025350,57.8330358369358,460191456413668224,16.202101000000000
48.1990780208741,57.0185532553034,460084906865341056,15.6738
48.409030157253,57.0243702537236,460083498116267776,16.340599000000000
49.98347590506620,56.406470006850700,447819751579096192,16.676399
50.4229726315098,56.4235524552962,449309418034873216,16.6705
50.8577479956532,57.0272684835532,449360888922815104,16.549
50.2045147360821,57.012940279403100,449529629597977728,16.940599
54.557858891169000,57.0284783852124,448964549342110080,16.749399
55.4868496792313,56.4141264678846,448709600083909248,16.7285
69.14010779601910,57.9544151916327,278372846390322816,16.8666
67.5051223301801,56.3966295590886,278134836483425920,15.5687
68.1963343495035,57.9789031973234,278560549343795456,16.680599
69.994190676601,57.8606499800554,278687306715802752,16.0383
69.551780469432,56.9580919066295,277509008207399968,16.929001
67.1705369514213,56.691634726326900,278156311320216320,16.758101
67.1114105453201,56.707860627467,278203418520656800,16.8734
66.42999277795,56.388698401253,278170123934405760,16.746401000000000
66.4334092675347,57.9395020220481,470663961075949440,16.7416
67.96817854488620,56.96312132404470,278257363310349952,14.8437
65.5852831878414,57.84376932074570,470648086876146304,15.7044
65.8222416126767,57.910502016357,470653618793947904,16.894199
66.1086205231682,57.8494234933339,470639286480516864,16.791901
63.0647932123381,57.95065489686870,469434810154542208,16.334
64.2970974266173,57.8487208010028,469207726646047104,16.9046
62.601866695746,56.216179375374,468958206223978496,16.558701
62.898012524696,56.2672739569307,468951849672267392,16.625601
62.2339191663697,57.96978586670180,470101904474754816,15.7842
63.45196314578820,56.9706035296233,469053520140143680,16.250999
61.894637144150300,56.2118455383755,468634159532850048,16.9813
61.4165386896089,56.9809706662784,468912988810223232,16.4119
61.2343373236565,56.268275106909,468808500844114688,16.712999
61.7523371132199,56.2771822412077,468641478157112960,16.9496
60.0046252409628,57.0819601787177,469665741956952320,15.3457
60.96435210966470,57.9012401740221,470138085275948928,16.765699000000000
60.0139323752931,57.1422502050392,469666222993230592,16.3209
69.7681392949041,56.1056242381883,277221657716044160,16.1598
58.4344609956008,56.9632654021061,469791601678652160,16.7868
58.4422370674215,56.9627137401746,469791597378169088,16.551901
69.6644418317854,57.80022233035070,278681568639391488,15.8145
58.660188797715000,57.9146620761659,469916018293507840,16.225201000000000
68.5281483537113,56.7508728200236,277491897057925504,16.5413
67.28207626678000,56.1099645476918,277353564751439616,15.3279
67.4692438622479,56.1427334581596,277376620135817600,15.8173
56.368726550169900,56.3827615542886,445787544857332992,15.9818
67.765452805954,57.0352486986972,278308387521832832,16.949499
66.0277693919568,56.8939989464,278385215898808832,16.942699000000000
56.707594952156700,57.1255254011011,448847966753377792,16.987101000000000
69.6661172360396,57.74824741098830,278680434768036992,15.5145
65.8528235159785,57.2174860101822,278455722081827456,15.603
68.3521448423991,57.79372202706680,278367073954013952,16.903601000000000
58.3177372336203,57.0714338850607,469796824358820608,13.6731
55.26854343040870,57.9811621403698,449125765236322816,16.865101
55.2505957860167,57.95858421624470,449125352919466496,16.542
63.9812035532765,56.7613537866071,469079633539744128,15.1518
63.680855457287300,57.218544813742,469154469051169216,16.4368
56.2181699292836,57.86184804646620,448942249876546880,15.7858
66.7760799719345,56.3215028736112,278124150604909056,16.5816
61.802463198616,57.2003463909198,469292732637198016,15.7177
67.2742596367229,56.85603328813270,278206717055448960,15.3939
52.092962060722,57.9665149709058,449512449727905024,16.834
63.96904570264880,56.3196936498067,276810749611453824,16.5672
65.073911406822,57.76809753609260,469195425859903616,16.3724
64.994242863368,57.8956940522309,469200682899564416,16.945499000000000
64.318025819857,56.3239666819308,276901493680683168,16.894501
55.5209669053485,57.8555293055012,449108619727007616,16.9375
65.38158500660520,57.7311915611909,470645716054307328,16.402599
54.7931770998475,57.9632437004558,449168921069074560,14.4416
68.73738008060510,56.1647920450498,277401152989396000,15.1811
68.16822548544520,56.7909755948366,278241313014139520,16.9594
50.73607340657290,57.8514151656273,449727266812830848,16.8274
65.1057479455835,56.1985960640695,276841948252625280,16.8235
62.66263744766280,56.15283632351150,468945286962382464,16.6455
50.2221377534764,57.08158882994640,449530626030357504,16.274099
61.4904773884737,56.0628572604851,468626497308182080,16.2908
65.54179239154370,57.672275891455700,470633930664046464,16.7794
65.1181081030349,57.6825828978874,469147116066235648,16.478201000000000
66.0216143477935,56.86965540107820,278384906661169664,16.6108
65.05867451077150,57.6666431318527,469147356584416384,16.811899
50.45682437648730,56.2799721225741,449304470232562560,16.1416
66.27529190611150,56.203053512208,276619159705044352,15.9485
52.6054571983892,57.0793328263529,449410401305320064,16.9153
66.3976302351727,57.684867785775800,278503172880118016,16.5886
46.3687515528055,57.1228632928862,460227774660677504,15.2082
61.6176143844059,56.9401943207488,468866087765938560,16.5933
61.54363332684,57.7249944032814,470071667904184000,16.780199
64.4718015702605,56.1917116908401,276850160230254080,16.507601
64.3434438708957,56.1852267056699,276852702850929568,16.392599
48.87268135941150,57.859203958689900,461643636397410304,13.9939
61.6415847708039,57.79266330950710,470077749577827072,16.4342
62.7996309634036,57.760313615455100,469338224931325312,16.3022
61.061595916461700,56.14822186744060,468806198741693568,16.236601
47.4797063442617,57.9413727274542,460392357806334400,16.813601000000000
49.7284837338161,56.214554784501500,447810989845879168,16.089899
49.452797197445700,57.8465991727157,461634977743619584,15.8112
65.21927015466590,56.20284191958080,276654447156594912,15.8123
58.66586778635780,56.069744196240600,469505556856678656,16.5268
59.9075440893297,56.9325566788869,469659522844460032,14.3169
62.73543390451320,57.5792919495787,469280328771152768,16.357401
45.826125125592,56.7146309986113,459840540408952000,15.376
45.891887999996600,56.70864180606,459837654190922240,16.7052
62.7217359297345,56.1939964433284,468945458761028800,16.735001
57.9668645308217,57.9946035147077,472918544027894656,16.4648
59.7994215387472,57.0354139093283,469664642445423232,16.924999
60.086206655121100,57.743001107836500,469768924253372800,16.6611
45.9040944452695,57.9811777148645,460349575634686464,16.877899
45.8197724042169,57.1506031530945,460236845631240192,16.536501
59.2875173690252,57.292687486058200,469639250600045312,16.6103
62.2877716494526,57.6842163277787,469342829136185856,14.8374
46.00682177188790,57.1254501151153,460239624470278656,16.696699
43.655123532694300,56.2678485139543,459777868244441984,16.875601
60.20380582986870,56.1748422966824,468725483416609664,16.9177
43.926821521726,57.9657986263457,460770830325340928,16.905199
69.41656267676870,57.0084596597794,277513165735744800,16.632401
43.36826921986830,57.1371955199474,460708604838857216,15.9876
58.54843280299270,57.8022185418285,469902033880073600,16.054199
58.6880753847249,57.800855035918,469902755434558848,16.988701000000000
45.0237130857862,56.2336171771874,459798071772829056,16.969801
64.0231352443816,57.411276161459200,469162955906383488,16.7805
59.225173176720900,57.7267552357848,469941921232365696,16.1994
64.8741833872604,57.4215457686072,469134059365853440,16.676399
41.316697103145,56.3895757033013,454740009048519296,16.673
59.37758964079950,56.193609405322500,468760259772156416,15.2794
61.77783604068420,56.7833230804771,468849148415047296,16.685301000000000
53.906575946547,56.7670475545854,448957093278750720,16.601101
42.3727029991719,57.8996099793323,460987365397161472,16.0905
42.0254029661212,57.15490746281430,460801994608591872,16.864201
59.54826465416040,56.91347646661020,469569637769003648,16.3957
42.053029814143700,57.129122292435500,460801719730702976,14.8784
62.7382295852491,56.01369308557390,468938380655054208,16.567301
42.7432783094222,56.37485367641520,460518973442499456,16.5469
43.1807870433533,56.2300342569931,460506878815059968,16.9902
57.5494699128335,57.7998668087566,472892808583219968,16.2276
62.01094758114450,56.7835586632133,469223733979867008,16.9289
57.8507093982368,57.038859023745300,469804727098807808,14.966
43.88965019520610,56.7059346168972,460541341632308096,16.783899000000000
58.3040112721455,57.7663751899444,469907595854421760,16.885201000000000
49.7885547757074,57.9859900981141,461657689530625920,16.976101
49.963888686366,57.204051628020300,449547221783963904,16.743601
49.17236024508680,56.7530667486138,448028280831143424,15.9105
57.5648539220984,56.9209551232965,445785105315483520,16.918501000000000
54.04094459655,56.1549849097279,448364662668871616,16.834101
53.543587019137900,56.3229284915948,448378509643226368,15.769
52.9911266724026,56.071970800003600,448534227978099072,16.641001
58.10594315136190,56.2051025024691,445550359582985728,16.761999
50.5916772635892,56.7546012121238,449331820584208512,16.6422
54.4472008551568,57.2921028889005,449006193344635648,16.0121
67.7226226728363,57.312739521847900,278326907421052928,15.897
60.5368783033271,56.01067055232390,468707483213806848,16.6847
60.6153314645183,56.0071006430479,468801113500327296,16.023001
41.437728954181100,57.974623101039300,463909454988162816,16.7192
68.221894656798,56.0859246782082,277317968062275456,16.934999000000000
55.7811888180849,57.891721618281100,449132946422457856,14.2232
68.56703355106170,56.0765093869463,277398953966160128,16.885099
67.52629172246000,57.4471169705086,278519802992031104,15.4692
50.83173864421920,56.9369997493021,449358140143758976,14.7021
67.8728723260778,56.4418220354645,277386958121569408,15.5622
50.96137363275990,57.74201549148110,449675761565248768,16.493401000000000
55.0147065406991,56.1725424734979,448681390738803712,16.958099
67.871203568674,57.6070217694485,278522483051507456,16.6106
68.207992931019,56.529808441809200,277482379410572160,15.5081
56.5880729642797,57.5747843416716,448879199755199872,16.639601000000000
67.6311108350373,57.539099271704900,278521314820474400,14.8623
56.9990337197788,57.5860990609478,448876485335783680,16.8507
69.6610238048722,56.8379302518499,277458808630177792,15.5805
47.3338769240698,57.2083079618349,460147029272308480,16.472099
68.22198701493520,57.6372643786899,278341544668436224,16.4496
68.5523901961619,57.4979914764392,278344877563586176,16.848499
39.6490453042174,57.1315403692421,457844583209477120,16.6031
50.473633134269900,56.048845634319,447750929023478016,16.8624
68.63640362083880,56.6519361854828,277478805997632384,16.3755
56.622420771697000,56.1625320855761,445734149822721920,15.2187
68.4492187614046,57.49389693001570,278324497949786400,15.5592
50.4071147325168,57.7104807190956,449631609301194112,16.373699
51.4533360942776,57.886048480245300,449673012786072064,16.764799
68.7488089640231,57.531542108125,278345873995932928,16.789
68.7382162570682,57.53815612188710,278346075858056576,16.9144
40.399407935448500,57.85937117557820,463941787502132864,15.9634
69.4636033837543,56.42994548964500,277431458278533376,15.0592
69.59905620404820,56.720317458952,277455991131659008,16.309
69.2971760648374,56.60207704319820,277449668939850400,16.357599
59.6105626366019,56.006016940630300,468765894770188288,16.8827
57.4839939683524,57.5767920857569,472880610876199680,16.0732
53.61136957415360,56.95132299962360,448600336114349440,15.149
69.69223421764,56.2513087976904,277238150390102528,15.3783
51.21046739062860,56.8909665151861,449343709053825408,16.423
53.216851185942300,56.1541939351734,448539931694574080,16.7008
69.1554748429411,57.5703886060744,278301756091761568,16.7908
69.52688357130420,56.6703008719705,277455265281677824,16.497801000000000
69.51234078025660,56.6427065109482,277443415467439712,16.447599
69.8231582158867,56.67379061551680,277444343180342112,16.792
64.5550067999489,57.00389007898270,469090285058432384,16.9956
44.540464659027600,57.2063988878193,460672595833252480,14.6345
48.21051081542280,57.7650179128372,460190082024161024,14.9153
65.5613658165425,56.4406093002244,276868886288292096,16.976601000000000
66.3271304876132,57.3780968681993,278460601164487552,16.6651
52.1675021239263,57.6587281294456,449488088673473216,15.4898
44.831789338519700,56.7554105497375,459876137097550592,16.599701
65.239105546203,56.5378181667119,276884279450972032,16.1796
53.8413314343833,56.854745137688,448958570747484672,16.702299
46.424816676714,56.8977179035643,460034638568775808,16.8211
52.610955583173300,56.9204832299004,448634592773355200,15.9723
38.014984067694,57.065634640084,457974944057407232,16.736799000000000
47.8216256712502,57.8061373025261,460200660525877504,16.8141
66.9253533435921,56.31521886211020,278112537013323904,16.4993
38.1697608320436,56.7137582219339,457774077025716480,16.9611
66.9088037937819,56.490966613197100,278130369717486080,16.566799
66.24624829444820,56.5138752084885,278185826334822784,15.9685
54.046149520970300,57.5948029269336,449063952064747392,16.6234
47.966835459832100,57.2966200191957,460105209173504896,16.9177
53.9960894329997,57.6829478069034,449077008765290496,16.089701
66.19076837314180,57.3400213482261,278459673451601024,16.2353
66.4075057356109,56.251856760919300,278120164874858240,16.7672
67.59850671483720,56.84061947919660,278164042261341696,15.7042
66.4893328479729,57.50991683412420,278485821212339200,13.636
48.6750586469708,57.88659993450210,461690262562379520,15.8105
48.6903415736715,56.319201480806500,447991992652787200,16.824301000000000
39.0435548617846,56.7138052643175,457784522386599424,16.6397
42.4711652551207,56.7588645074284,460591541209785280,15.9983
63.8565381920788,57.3958316769411,469168865781426048,16.641899
62.1324938844718,56.45104354062390,468649965012300672,16.7642
36.5057907449441,57.117771502536,458419387275815040,16.965599000000000
63.2687572882308,57.33498571956100,469265004327520640,16.171101
63.5228298562207,57.3387334292538,469170549408695296,15.8581
37.53131241144820,56.2095281824751,457549123819292032,16.032
63.18741112927260,57.632700159301,469284348860098432,16.629601
44.80532374289660,56.8955520860801,459913142535715456,16.633301
64.38997462207620,57.22831605985700,469108220841772416,16.959299000000000
61.0748725697639,56.80514431124470,468904261436828800,16.891399
37.8290983952829,56.97615852342820,457979823140376960,16.6728
37.130319823616,57.9595191714765,458844451597020160,16.4582
55.0964948221801,57.432685179521700,449000523988087296,15.492
45.3632594643035,56.0599883675498,459609574245621376,16.868
45.6648483954869,56.0600520339778,459607718820138816,15.5481
65.9280798077489,56.09522761007670,276663552487158400,15.2893
52.0201639460592,56.2070741209657,448508698693170048,16.5201
45.588790849402,56.89406327312590,459858132594928384,15.7435
64.4671003960876,56.5441332553513,276908503067177856,14.8586
64.6477822422748,56.6808671063731,276915959130286848,16.686001
37.18313389526680,57.11965873095040,457659384221533312,16.1577
64.8619032572922,57.6164144827278,469145604237825920,16.7211
64.5193599109338,56.5881819755517,276909426477080960,16.991301
45.959037447892,56.8793224129297,460218531890854528,15.8523
61.2346865949239,56.4414485253974,468837466104233280,16.432301000000000
35.355209880697300,56.3930689151947,458258446260715008,16.795099
35.61065877271650,57.9328621842436,458515972501784704,15.2697
61.6445919836236,56.588722247888400,468845128325776512,16.68
43.5734899883596,57.785006026769900,460762996303889216,16.771799000000000
61.529519297086,57.6282045600855,470067029339560576,16.9445
61.2791903323436,56.6605368263434,468855986002918272,15.6725
61.4545112438538,56.5992176987197,468840386681907712,15.7195
36.20036615248270,56.2193871446585,457515966673332224,16.3787
43.43076592078150,56.894687273578700,460562335432408192,16.757401
47.0604765329022,56.1714292312485,459937503589006592,16.6716
44.3196560465344,57.7908440014998,460751691950175232,16.375799
44.42717076438030,56.1335231141488,459717979220721792,16.7243
62.50581323693750,56.7189783909937,469035309478003584,16.451
63.4289902358473,56.838339458726600,469004798029682048,16.765301
62.8147686618427,56.5837198625861,469018954242826624,16.0492
62.0047506644561,57.6415444050622,469322350731368960,16.912701000000000
63.8693812250884,57.1110003334425,469149143291733120,15.2911
63.6578367848413,56.3024329438991,276817243602092672,16.6012
60.16399692450210,57.3662891102054,469722744764668800,15.7543
34.5113581161447,57.1321858653271,458372481930482816,16.8195
44.0963932889062,56.90548822482,460638133011107840,15.6999
59.795273984174,57.6526138419519,469744288320131584,15.5123
56.30333529567620,56.02718652047880,445638526668000896,16.708599
59.2700907811417,56.4696298196389,469541394064362624,15.7917
45.2369732115841,56.872009590394,459904037205428416,16.344999000000000
35.0389914577618,56.2154596892582,458261229399448064,16.1038
44.5769650877226,56.16946308856810,459717773062268160,16.2304
41.71905018162930,56.3307002472444,454572299163316224,13.3774
35.0655017225885,56.69491884863630,458300468221183232,16.487000000000000
35.30090356888910,57.8588636100607,458511643174812672,16.7931
42.58590787112790,56.1049436809149,454509695720397696,16.164
58.7951997292885,56.8153194911769,469599908699157504,14.5429
45.1767701038914,56.169177154563,459799686680551616,16.8036
42.1432142449605,57.0394847358124,460788766109398016,16.643999000000000
45.363444826877700,57.6802759595234,461065533801631232,16.350201000000000
60.1947035550523,56.64839175305020,468889899065354816,15.4633
60.368388366084000,56.6446840865004,468888009279725824,16.2083
60.006230384349100,57.5341684169762,469740268230773632,15.8267
60.11429468922170,56.666211448031500,468890654979603328,16.4035
61.0214378391154,57.22844996714020,469684983411247104,16.7342
43.58183388698280,57.7695645266782,460761862427611008,16.732
58.09585951833350,56.0946686999386,445501706192017408,16.1248
58.9898055728235,56.3481184102034,469527375290421888,16.569901
57.8166634460627,57.4390290274136,469878703616964992,16.870001000000000
58.4306160965319,57.2350747802498,469811324168270208,16.7782
52.0622625091188,56.0461640576811,448498047174320128,16.232401
55.2284781217441,56.8033336543268,448779487791573248,15.9705
57.50568790146030,56.6080641699088,445759507310227328,16.399099
45.104425028090100,56.01773340124410,459791887020016896,15.9888
33.1465660421518,57.950894117788300,506692826817026688,14.7248
42.01646522592750,56.180647064879,454555222373745664,14.9695
57.1396574844539,56.5997256050134,445773040745916800,16.613199000000000
58.1643300117781,56.5262881643798,469589360254888320,16.0704
58.16343598159920,57.2542331467996,469814347825279872,15.7515
33.68651222299090,57.1228287405353,458547720896571904,16.2698
34.8026796731731,57.06444046980470,458368431785239168,16.991199000000000
34.4994722055818,56.27340269120620,456811385878405888,13.1193
58.5036886385046,57.613800658978700,469891210562593792,16.364201
39.1208273188053,57.9876428784699,458141829306829696,16.801201000000000
34.200381994804,56.7064270266548,458336305429009024,16.855499
44.352481224063700,56.8679055902928,459892492333001856,16.9758
39.320392471494100,56.7523399799688,457738480337736064,16.912001
44.23233506735750,56.1868372559035,459764914623327488,16.8004
34.081258316993,56.2632123511311,456819288618068800,16.7174
55.8807032828388,56.99105299519420,448831542797596480,16.8993
43.91598361847670,56.9077769633456,460641568989360000,16.391899
59.41664127152990,57.2610266614889,469636295662542720,16.9076
43.7712154583602,56.1699208529856,459773435838480640,15.9427
32.419612998668600,56.96588891384260,457079804154265088,16.9589
56.407550479661300,57.2228404530555,448841232243567232,16.511299000000000
55.51493865375690,57.6179530039699,449102400614465664,16.746799
55.7528847588172,56.58810117355190,448716953067788288,16.9184
55.8117035838384,57.609556179740300,448915243121349760,16.3822
40.974233704597300,57.6710265174591,463878050187502848,16.4123
38.6237378748534,57.710677170667300,458119117519117824,15.1499
38.77021703343610,57.29430832740480,457818298009062080,16.248301
55.2892421566306,56.6736725507547,448730628243690240,16.891899
55.9422924913902,56.45824101284660,445713430897312512,14.6682
49.7223139458813,56.041575762274700,447797074151888512,15.5743
53.1171996718536,56.8060789758642,448639265698006272,16.6388
43.839937208685900,57.4249085082767,460716885535542080,15.9514
57.94041238588620,56.34751043364860,445566955336314368,16.969601
56.5737755097089,56.65146135673230,445800704636992384,16.9058
54.3031840872827,56.0766806252703,448315665681959168,16.3416
57.34419575422870,57.39804202312820,469875405082164800,15.9045
39.659044219399700,56.13306777023620,454686029899262464,16.9154
56.7678558920243,57.520021079128900,448874973507381632,16.076
57.4182379737586,56.6155300839234,445771223975532672,16.9883
57.8905650806351,56.52354174261030,445573896003421824,16.985399000000000
36.454613537972,57.299390253447900,458421551939208000,16.675699000000000
38.32230567484,56.17815590561300,457372171168706432,16.7731
45.5237322194729,56.0406581065195,459608028057390464,16.0816
36.42188122191350,56.056410312934,457464186546213888,16.3263
51.2133233753834,57.44015956109630,449468778500412928,16.4624
52.3481232237961,57.4004993400375,449432838214221184,16.9599
47.757487834530500,57.3105998527454,460151324239523968,16.9361
53.102283166109300,57.474837509149100,449798391472178432,15.8966
50.8504413359233,57.6054368055068,449580275852573696,15.9252
52.638225342264,56.5182062795819,448610712755271040,16.258101
31.7636183740489,56.7127845639325,505017308534725376,15.7348
53.705857561924500,56.8487873315868,448595834988638592,15.8919
31.9920182830615,57.063439211342,505121830858338560,16.5844
52.4181126705415,57.1917425364863,449415555265871488,16.783701
51.1115396554897,57.637096092661,449662494408350720,16.433701
51.284481183261,56.2431604643222,449246294898771456,16.5026
51.39388494153820,56.602828703884700,449289283228324608,16.8095
51.045137806246,57.55315317086220,449661089956912512,15.7262
31.5265756295718,56.974580371228900,505129080762985088,16.7332
41.3520235642399,56.7916340329296,454789207892580608,16.7894
51.78312407346830,57.6039088615318,449475096395438720,16.6737
39.4901795741616,57.681287470871,457943573614623616,16.3792
53.607512532195200,56.4343509996474,448568587716272896,15.818
46.9526163910591,57.77780963931370,460373013273718272,16.997
54.9857879462127,56.511849720492300,448704549202536320,15.4609
46.9544831211672,56.999398472046100,460056113405207808,13.9592
37.277301896451,57.2986099079754,458038165977418368,15.7994
54.6231079937986,57.259482648651,448994717192013440,16.774
52.9918004351464,56.465817509478500,448560444458326080,16.896799000000000
54.5055076568824,56.6133822703084,448750178934483072,15.7954
47.0277594467982,56.9890867893473,460044328014946560,15.7222
54.31050521512430,56.6222729772521,448762479720831360,16.4182
55.1286033162265,56.84886114984780,448780381144377216,16.4021
55.430956570851700,56.303354517092,448706473347757696,16.945101
38.9840722869582,57.7542727792396,458114337213322496,16.7505
36.03681385952210,57.9904410952746,458880666761733376,16.9909
54.57234683923920,56.5865040046455,448755023657595008,16.659201
54.5279313817481,56.65371140343860,448756157528945216,15.1329
32.7921038533803,56.957625219504,457100106457709824,16.624399
50.17250099604420,56.7984577099141,449518187805276160,16.8848
54.2982192054786,57.509102308623900,449059107341646400,14.3352
55.1685139877185,57.2704791196972,448810033598442368,15.2588
55.662046351554300,56.6155991701841,448720114163716864,16.1297
54.172431520932,57.6052974062325,449063466729522880,16.749701
47.3682810996411,57.4013948048926,460162319355466112,16.9144
37.6110825366969,57.6744730282594,458083623912062848,16.9235
46.635182191046,56.605526076777700,460014125805418624,16.7754
46.88828057042870,56.4600060285172,459961830283660416,16.8722
35.1978149255036,57.70297139556420,458487002937881856,16.4916
34.7404899610763,56.754329597550300,458328711926949888,16.0172
47.6028214722331,56.53750688432470,459972619241410304,16.308599000000000
48.434398946388500,56.73051772971070,448065595506791680,16.4142
49.6269559829549,56.3510502278208,447817105879061120,16.391001
48.709195859513,57.26483691217240,460110088255144192,16.725201000000000
35.95431834321810,57.88765598585070,458503873565296512,16.9506
34.3988906206757,57.2051139048145,458561430433112448,16.252899
49.710233706004,57.4825490127217,449612986323118848,15.4293
38.567579477902900,56.2082445938839,457326232196815360,16.828199000000000
47.6388718731449,56.6612048285555,459980174085449856,16.630699
45.7602185407865,57.3233536914,460292405328008192,16.6961
30.188760461417300,57.9689219469705,505420554424184000,15.6218
38.9209657107374,56.20381930268190,457698382523498112,15.6904
51.2968625654243,56.3622804308688,449250250565613056,14.2332
48.35383961195620,57.6407119592588,460185409099780224,16.3888
48.4562966321944,56.6810103919524,448064530354913920,16.3582
51.2489350712292,57.094637267521700,449356181638816512,16.9263
44.77050547671850,56.98513682451840,459914413846001216,16.4233
49.87338754249020,57.6411710928887,449638996644998656,16.8484
50.831992014,57.3969457359656,449564676531237504,16.1604
36.3440368468616,57.794582801882,458827851541651072,16.921499
36.5871451622603,57.7118017684374,458824076271199360,16.8892
46.641050448699,56.8032555112942,460029518967774400,15.4773
50.7386647918217,56.4381102727685,449266227843972608,16.508801000000000
49.2519561725204,56.6533159337925,448026803362426240,16.503201
52.0234879180632,56.3135512151412,448510416680062208,16.847601
52.0621150277619,57.2361716194283,449406656093645824,16.876699
52.568859473129,56.0975061179671,448454479022752128,16.753599000000000
34.5564737009013,56.1185863079951,456761010198480896,16.582001
45.67256994753060,56.4823735248602,459827823005777408,16.805401
36.857647461111700,56.8679600545593,457649316818434816,15.805
41.2686185671004,56.9890747736924,454840476923088128,16.9685
44.7081994698802,57.607629217836900,460698365636936960,14.5364
34.2407699649751,56.142881482574,456805991399390080,16.5893
34.2564036786414,57.037800108562,458535420110265728,14.1193
34.4535680174992,57.7041096204852,458681998753068288,15.3734
45.6330991143059,56.434186452642100,459827277550202624,16.9979
45.7754721831251,56.4353865837227,459645617611073216,15.8464
45.7118379435849,56.630369551220200,459838444464989312,16.798
45.8400551624456,57.33757174742020,460291821212422272,16.9419
36.071072485922100,56.9066941567826,458386298846815616,16.6791
45.3371105505173,56.653113038644,459845690070146560,15.9721
47.0215649989258,57.3811940186676,460070785013429248,15.7268
34.2852659525785,56.068758963920500,456802177468575616,14.9642
34.946055289208400,57.897196193133500,458679868449375232,15.6164
46.7910806496393,56.5247231004026,460009899557617280,15.6095
46.933279558722900,56.5190800459349,459964235465317376,16.4105
35.1102410908857,57.73878116131820,458674645769191616,16.2465
46.8391463812235,57.4614920374539,460262409276830848,13.7054
37.8085581636322,56.87379792749,457966143660032768,16.755501000000000
47.865661490575300,56.72869061004370,459981415334699200,16.8925
48.5260435776685,57.4824381410434,460133628974109056,14.4014
39.54453318941110,57.775619570348300,457947318826073856,16.181499
42.9754716814063,57.4432242283754,460915484825185280,14.6346
42.6799944626873,56.542626275568300,460573639786600576,15.9511
43.80513678771650,57.3799237749024,460716301420026816,16.052299000000000
32.7628362559516,56.0530414272715,456898865771655040,15.8494
42.1587996992871,56.542856685384,460582470238978176,15.2525
40.9555248086969,56.0750007673663,454728120579262720,16.6052
34.2400884421626,56.91929182186180,458532293374182656,15.923
33.13985875758010,56.9541964785037,457090730552101376,16.2257
33.401620346742500,56.5657968059379,457029638935978112,16.3883
42.993330964159400,57.5727513530612,460918645921085312,15.7841
33.3084109021666,57.7225033688441,458647501578939520,16.9338
44.0938520772771,57.48373930769470,460693142956254592,16.101999
42.3897643759042,56.6839677509504,460585081579010560,15.5624
33.0159928837738,57.059533224792000,457095162958295040,16.8731
33.9507191048719,56.5826865997777,456833307391160448,15.7344
43.26634441695750,56.2371075640356,460504026956767232,15.9124
33.89449462076710,57.044063571939500,458549159700863680,16.934601
43.74959044224150,56.55598100797670,460538695932557184,16.224899
33.01708735517410,57.6998232008624,506665991860638720,16.963499
44.6329035694851,56.49150745347550,459863801951635840,16.314199
44.3036630751145,57.2564675328896,460675378971650560,16.7164
33.7252536782467,57.693580968477900,458635647469364416,15.4036
37.161759584435400,57.4166955019965,458051291397387904,15.7028
33.932091809156500,56.0638204614402,456792831618823296,15.9995
44.14917379381150,56.262811038617700,459768281877664512,15.3657
44.7926404065182,57.258309504879700,460677955952419840,15.9263
34.30779954835650,57.415874236436,458572700427102016,16.9485
38.1780756785732,57.3084564250691,458013530044374400,16.811001
40.7604232927239,56.6270057609668,454804158679391616,16.937799
31.1423602604874,56.06506604925670,504971369563799424,16.882401
40.1091246908272,56.679992375010600,454817146660113664,16.3146
41.8159700405674,57.4672159392284,460858000981909760,16.6052
40.8837929161683,57.1792849116607,454859752737126784,16.1973
40.71821198482,56.2471744821975,454745678404896000,15.7885
31.1889645504222,57.8915020308436,505238104214872704,15.412
40.47129507213080,56.6492331651185,454813779406152192,16.7502
40.992054719064600,56.6888766775597,454828794611739008,16.5406
39.8934256280448,57.31119827539270,457853688539929280,16.574499
35.6232888631939,56.002181450473400,457495144671047424,16.965401
41.480300064646100,56.6225773304751,454778491955288064,16.389099000000000
41.2018736499654,56.59213940416940,454777598602156160,16.6208
41.1055968816282,57.560592506479100,463873549061807616,16.2383
41.4730379736724,57.6280525828535,460875112131017088,15.6771
32.570499981053,57.8096768024965,506681453742597248,16.574699
41.9348688291312,57.520501868566900,460881777920790656,16.2661
32.0958775549432,56.898531901659500,505116779976934912,15.8378
38.510048257488,57.4535165029455,458009990991185920,16.702299
38.5658825316856,57.345933574116300,458005764743630016,16.2586
38.3271683567723,57.2486172724007,458000438984213632,16.0868
30.6883020135087,57.8077796020286,505402549921417728,16.862101000000000
38.88727500732010,56.4699821932007,457710820748004480,16.217199
